tab,scope,kind,group,key,target,param,label,minimum,maximum,step,neutral,available,section,tooltip
Ammo,individual,slider,ammo_overrides,A762SniperA:armordamage,A762SniperA,armordamage,7.62×54 mmR armor-piercing / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:bleeding,A762SniperA,bleeding,7.62×54 mmR armor-piercing / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:cover,A762SniperA,cover,7.62×54 mmR armor-piercing / Cover penetration,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:damage,A762SniperA,damage,7.62×54 mmR armor-piercing / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:dispersion,A762SniperA,dispersion,7.62×54 mmR armor-piercing / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:flatness,A762SniperA,flatness,7.62×54 mmR armor-piercing / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:piercing,A762SniperA,piercing,7.62×54 mmR armor-piercing / Armor piercing,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:recoil,A762SniperA,recoil,7.62×54 mmR armor-piercing / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:stack,A762SniperA,stack,7.62×54 mmR armor-piercing / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperA:wear,A762SniperA,wear,7.62×54 mmR armor-piercing / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:aimdispersion,A762SniperD,aimdispersion,7.62×54 mmR standard / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:armordamage,A762SniperD,armordamage,7.62×54 mmR standard / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:bleeding,A762SniperD,bleeding,7.62×54 mmR standard / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:damage,A762SniperD,damage,7.62×54 mmR standard / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:dispersion,A762SniperD,dispersion,7.62×54 mmR standard / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:flatness,A762SniperD,flatness,7.62×54 mmR standard / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:recoil,A762SniperD,recoil,7.62×54 mmR standard / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:stack,A762SniperD,stack,7.62×54 mmR standard / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperD:wear,A762SniperD,wear,7.62×54 mmR standard / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:aimdispersion,A762SniperS,aimdispersion,7.62×54 mmR supersonic / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:armordamage,A762SniperS,armordamage,7.62×54 mmR supersonic / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:bleeding,A762SniperS,bleeding,7.62×54 mmR supersonic / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:damage,A762SniperS,damage,7.62×54 mmR supersonic / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:dispersion,A762SniperS,dispersion,7.62×54 mmR supersonic / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:flatness,A762SniperS,flatness,7.62×54 mmR supersonic / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:recoil,A762SniperS,recoil,7.62×54 mmR supersonic / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:stack,A762SniperS,stack,7.62×54 mmR supersonic / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A762SniperS:wear,A762SniperS,wear,7.62×54 mmR supersonic / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:aimdispersion,A918A,aimdispersion,9×18 mm Makarov armor-piercing / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:armordamage,A918A,armordamage,9×18 mm Makarov armor-piercing / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:bleeding,A918A,bleeding,9×18 mm Makarov armor-piercing / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:cover,A918A,cover,9×18 mm Makarov armor-piercing / Cover penetration,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:damage,A918A,damage,9×18 mm Makarov armor-piercing / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:dispersion,A918A,dispersion,9×18 mm Makarov armor-piercing / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:flatness,A918A,flatness,9×18 mm Makarov armor-piercing / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:piercing,A918A,piercing,9×18 mm Makarov armor-piercing / Armor piercing,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:recoil,A918A,recoil,9×18 mm Makarov armor-piercing / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:stack,A918A,stack,9×18 mm Makarov armor-piercing / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918A:wear,A918A,wear,9×18 mm Makarov armor-piercing / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:aimdispersion,A918D,aimdispersion,9×18 mm Makarov standard / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:armordamage,A918D,armordamage,9×18 mm Makarov standard / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:bleeding,A918D,bleeding,9×18 mm Makarov standard / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:damage,A918D,damage,9×18 mm Makarov standard / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:dispersion,A918D,dispersion,9×18 mm Makarov standard / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:flatness,A918D,flatness,9×18 mm Makarov standard / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:recoil,A918D,recoil,9×18 mm Makarov standard / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:stack,A918D,stack,9×18 mm Makarov standard / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A918D:wear,A918D,wear,9×18 mm Makarov standard / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:aimdispersion,A919A,aimdispersion,9×19 mm Parabellum armor-piercing / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:armordamage,A919A,armordamage,9×19 mm Parabellum armor-piercing / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:bleeding,A919A,bleeding,9×19 mm Parabellum armor-piercing / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:cover,A919A,cover,9×19 mm Parabellum armor-piercing / Cover penetration,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:damage,A919A,damage,9×19 mm Parabellum armor-piercing / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:dispersion,A919A,dispersion,9×19 mm Parabellum armor-piercing / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:flatness,A919A,flatness,9×19 mm Parabellum armor-piercing / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:piercing,A919A,piercing,9×19 mm Parabellum armor-piercing / Armor piercing,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:recoil,A919A,recoil,9×19 mm Parabellum armor-piercing / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:stack,A919A,stack,9×19 mm Parabellum armor-piercing / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919A:wear,A919A,wear,9×19 mm Parabellum armor-piercing / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:aimdispersion,A919D,aimdispersion,9×19 mm Parabellum standard / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:armordamage,A919D,armordamage,9×19 mm Parabellum standard / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:bleeding,A919D,bleeding,9×19 mm Parabellum standard / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:damage,A919D,damage,9×19 mm Parabellum standard / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:dispersion,A919D,dispersion,9×19 mm Parabellum standard / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:flatness,A919D,flatness,9×19 mm Parabellum standard / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:recoil,A919D,recoil,9×19 mm Parabellum standard / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:stack,A919D,stack,9×19 mm Parabellum standard / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A919D:wear,A919D,wear,9×19 mm Parabellum standard / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:aimdispersion,A939A,aimdispersion,9×39 mm armor-piercing / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:armordamage,A939A,armordamage,9×39 mm armor-piercing / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:bleeding,A939A,bleeding,9×39 mm armor-piercing / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:cover,A939A,cover,9×39 mm armor-piercing / Cover penetration,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:damage,A939A,damage,9×39 mm armor-piercing / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:dispersion,A939A,dispersion,9×39 mm armor-piercing / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:flatness,A939A,flatness,9×39 mm armor-piercing / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:piercing,A939A,piercing,9×39 mm armor-piercing / Armor piercing,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:recoil,A939A,recoil,9×39 mm armor-piercing / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:stack,A939A,stack,9×39 mm armor-piercing / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939A:wear,A939A,wear,9×39 mm armor-piercing / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:aimdispersion,A939D,aimdispersion,9×39 mm standard / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:armordamage,A939D,armordamage,9×39 mm standard / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:bleeding,A939D,bleeding,9×39 mm standard / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:damage,A939D,damage,9×39 mm standard / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:dispersion,A939D,dispersion,9×39 mm standard / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:flatness,A939D,flatness,9×39 mm standard / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:recoil,A939D,recoil,9×39 mm standard / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:stack,A939D,stack,9×39 mm standard / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939D:wear,A939D,wear,9×39 mm standard / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:aimdispersion,A939E,aimdispersion,9×39 mm expanding / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:armordamage,A939E,armordamage,9×39 mm expanding / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:bleeding,A939E,bleeding,9×39 mm expanding / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:cover,A939E,cover,9×39 mm expanding / Cover penetration,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:damage,A939E,damage,9×39 mm expanding / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:dispersion,A939E,dispersion,9×39 mm expanding / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:flatness,A939E,flatness,9×39 mm expanding / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:piercing,A939E,piercing,9×39 mm expanding / Armor piercing,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:recoil,A939E,recoil,9×39 mm expanding / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:stack,A939E,stack,9×39 mm expanding / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939E:wear,A939E,wear,9×39 mm expanding / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:aimdispersion,A939S,aimdispersion,9×39 mm supersonic / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:armordamage,A939S,armordamage,9×39 mm supersonic / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:bleeding,A939S,bleeding,9×39 mm supersonic / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:damage,A939S,damage,9×39 mm supersonic / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:dispersion,A939S,dispersion,9×39 mm supersonic / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:flatness,A939S,flatness,9×39 mm supersonic / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:recoil,A939S,recoil,9×39 mm supersonic / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:stack,A939S,stack,9×39 mm supersonic / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,A939S:wear,A939S,wear,9×39 mm supersonic / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:aimdispersion,AGA,aimdispersion,Gauss rounds / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:armordamage,AGA,armordamage,Gauss rounds / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:bleeding,AGA,bleeding,Gauss rounds / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:damage,AGA,damage,Gauss rounds / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:dispersion,AGA,dispersion,Gauss rounds / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:flatness,AGA,flatness,Gauss rounds / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:recoil,AGA,recoil,Gauss rounds / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:stack,AGA,stack,Gauss rounds / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AGA:wear,AGA,wear,Gauss rounds / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:aimdispersion,AHEDP,aimdispersion,40 mm HEDP grenades / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:armordamage,AHEDP,armordamage,40 mm HEDP grenades / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:bleeding,AHEDP,bleeding,40 mm HEDP grenades / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:damage,AHEDP,damage,40 mm HEDP grenades / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:dispersion,AHEDP,dispersion,40 mm HEDP grenades / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:flatness,AHEDP,flatness,40 mm HEDP grenades / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:recoil,AHEDP,recoil,40 mm HEDP grenades / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:stack,AHEDP,stack,40 mm HEDP grenades / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AHEDP:wear,AHEDP,wear,40 mm HEDP grenades / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:aimdispersion,APG7V,aimdispersion,PG-7V rockets / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:armordamage,APG7V,armordamage,PG-7V rockets / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:bleeding,APG7V,bleeding,PG-7V rockets / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:damage,APG7V,damage,PG-7V rockets / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:dispersion,APG7V,dispersion,PG-7V rockets / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:flatness,APG7V,flatness,PG-7V rockets / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:recoil,APG7V,recoil,PG-7V rockets / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:stack,APG7V,stack,PG-7V rockets / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,APG7V:wear,APG7V,wear,PG-7V rockets / Weapon wear,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:aimdispersion,AVOG,aimdispersion,VOG-25 grenades / Spread while aiming,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:armordamage,AVOG,armordamage,VOG-25 grenades / Armor damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:bleeding,AVOG,bleeding,VOG-25 grenades / Bleeding,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:damage,AVOG,damage,VOG-25 grenades / Damage,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:dispersion,AVOG,dispersion,VOG-25 grenades / Spread,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:flatness,AVOG,flatness,VOG-25 grenades / Trajectory flatness,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:recoil,AVOG,recoil,VOG-25 grenades / Recoil,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:stack,AVOG,stack,VOG-25 grenades / Stack size,0.1,5,0.1,1,True,,
Ammo,individual,slider,ammo_overrides,AVOG:wear,AVOG,wear,VOG-25 grenades / Weapon wear,0.1,5,0.1,1,True,,
Ammo,main,slider,sliders,ammo_ad,,,Ammo armor damage,25,300,5,100,True,Ammo (all calibers),
Ammo,main,slider,sliders,ammo_aimdisp,,,Ammo spread while aiming,0,300,5,100,True,Ammo (all calibers),"The same thing while aiming down sights (vanilla 1.0, two rounds sit at 10.0 - those are the ones that are meant to be fired from the hip). Not play-tested yet."
Ammo,main,slider,sliders,ammo_ap,,,Ammo armor piercing,0,300,5,100,True,Ammo (all calibers),
Ammo,main,slider,sliders,ammo_bleed,,,Ammo bleeding,0,300,5,100,True,Ammo (all calibers),"How much bleeding a hit from this round causes. Vanilla is 1.0 on every round, so this is a clean global dial; 0 % = rounds never start bleeding. The weapon's own bleeding value applies on top. Not play-tested yet."
Ammo,main,slider,sliders,ammo_cover,,,Ammo cover penetration,0,300,5,100,True,Ammo (all calibers),"How well bullets punch through wooden walls, fences etc."
Ammo,main,slider,sliders,ammo_disp,,,Ammo spread,0,300,5,100,True,Ammo (all calibers),"Spread the round itself adds (vanilla 1.0 on 33 of the 35 rounds, 1.2 on two). 0 % = the round adds no spread at all. Stacks with the weapon spread slider. Not play-tested yet."
Ammo,main,slider,sliders,ammo_dmg,,,Ammo damage,25,300,5,100,True,Ammo (all calibers),
Ammo,main,slider,sliders,ammo_flat,,,Ammo trajectory flatness,25,300,5,100,True,Ammo (all calibers),"Higher = flatter flight path, so less drop at distance. Vanilla runs from 1.0 to 1.9 depending on the round, and this scales each one. Not play-tested yet."
Ammo,main,slider,sliders,ammo_pack,,,Ammo pack size,25,400,5,100,True,Ammo (all calibers),"How many rounds one picked-up pack contains (vanilla 30 for rifle rounds, 10 to 50 for the rest). Launcher grenades come one at a time in vanilla and stay that way. Whole numbers, never below one. Not play-tested yet."
Ammo,main,slider,sliders,ammo_recoil,,,Ammo recoil,0,300,5,100,True,Ammo (all calibers),Recoil contributed by the round itself (vanilla 1.0 everywhere). Stacks with the weapon recoil slider and with recoil upgrades. Not play-tested yet.
Ammo,main,slider,sliders,ammo_stack,,,Ammo stack size,1,20,0.5,1,True,Ammo (all calibers),How many rounds fit in one inventory slot (vanilla 900 for every round). × 10 = 9000. Per round in the tree below as the fifth factor. Worth pairing with 'Max carry weight' and 'Item weight': in vanilla you hit the weight limit long before the stack limit - 900 rounds of 7.62 already weigh 21.6 kg of your 80. Not play-tested yet.
